,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
22069,1.0,Brazil,BRA,848.0,848.0,0,CONMEBOL,2004-01-14
22070,2.0,France,FRA,826.0,827.0,0,UEFA,2004-01-14
22221,3.0,Spain,ESP,798.0,798.0,0,UEFA,2004-01-14
22142,4.0,Netherlands,NED,752.0,752.0,0,UEFA,2004-01-14
22141,5.0,Argentina,ARG,744.0,744.0,0,CONMEBOL,2004-01-14
22140,6.0,Czechia,CZE,742.0,743.0,0,UEFA,2004-01-14
22139,7.0,Mexico,MEX,740.0,740.0,0,CONCACAF,2004-01-14
22138,8.0,England,ENG,738.0,738.0,0,UEFA,2004-01-14
22137,8.0,Turkey,TUR,738.0,738.0,0,UEFA,2004-01-14
22136,10.0,Italy,ITA,733.0,734.0,0,UEFA,2004-01-14
22135,11.0,USA,USA,732.0,732.0,0,CONCACAF,2004-01-14
22134,12.0,Germany,GER,729.0,729.0,0,UEFA,2004-01-14
22133,13.0,Denmark,DEN,714.0,715.0,0,UEFA,2004-01-14
22132,14.0,Cameroon,CMR,712.0,712.0,0,CAF,2004-01-14
22131,14.0,Republic of Ireland,IRL,712.0,712.0,0,UEFA,2004-01-14
22130,16.0,Belgium,BEL,696.0,696.0,0,UEFA,2004-01-14
22129,17.0,Costa Rica,CRC,682.0,682.0,0,CONCACAF,2004-01-14
22128,17.0,Portugal,POR,682.0,682.0,0,UEFA,2004-01-14
22127,19.0,Sweden,SWE,677.0,677.0,0,UEFA,2004-01-14
22126,20.0,Croatia,CRO,673.0,673.0,0,UEFA,2004-01-14
22125,21.0,Uruguay,URU,671.0,671.0,0,CONMEBOL,2004-01-14
22124,22.0,Korea Republic,KOR,664.0,664.0,0,AFC,2004-01-14
22123,22.0,Paraguay,PAR,664.0,664.0,0,CONMEBOL,2004-01-14
22122,24.0,Russia,RUS,659.0,659.0,0,UEFA,2004-01-14
22143,25.0,Poland,POL,656.0,656.0,0,UEFA,2004-01-14
22144,26.0,Saudi Arabia,KSA,654.0,655.0,0,AFC,2004-01-14
22145,27.0,Romania,ROU,652.0,653.0,0,UEFA,2004-01-14
