,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
17483,1.0,France,FRA,812.0,812.0,0,UEFA,2002-01-16
17482,2.0,Argentina,ARG,801.0,802.0,0,CONMEBOL,2002-01-16
17481,3.0,Brazil,BRA,793.0,793.0,0,CONMEBOL,2002-01-16
17480,4.0,Portugal,POR,741.0,741.0,0,UEFA,2002-01-16
17479,5.0,Colombia,COL,739.0,739.0,0,CONMEBOL,2002-01-16
17478,6.0,Italy,ITA,734.0,734.0,0,UEFA,2002-01-16
17477,7.0,Spain,ESP,730.0,730.0,0,UEFA,2002-01-16
17476,8.0,Netherlands,NED,722.0,722.0,0,UEFA,2002-01-16
17475,9.0,Mexico,MEX,714.0,714.0,0,CONCACAF,2002-01-16
17474,10.0,England,ENG,712.0,712.0,0,UEFA,2002-01-16
17473,11.0,Yugoslavia,YUG,710.0,710.0,0,UEFA,2002-01-16
17472,12.0,Germany,GER,707.0,707.0,0,UEFA,2002-01-16
17471,13.0,Paraguay,PAR,691.0,691.0,0,CONMEBOL,2002-01-16
17470,14.0,Czechia,CZE,689.0,689.0,0,UEFA,2002-01-16
17469,15.0,Romania,ROU,686.0,688.0,0,UEFA,2002-01-16
17468,16.0,Sweden,SWE,676.0,676.0,0,UEFA,2002-01-16
17461,17.0,Denmark,DEN,672.0,672.0,-1,UEFA,2002-01-16
17466,18.0,Republic of Ireland,IRL,672.0,672.0,1,UEFA,2002-01-16
17465,19.0,Croatia,CRO,668.0,668.0,0,UEFA,2002-01-16
17464,20.0,Belgium,BEL,666.0,666.0,0,UEFA,2002-01-16
17463,21.0,Russia,RUS,665.0,665.0,0,UEFA,2002-01-16
17484,22.0,Uruguay,URU,664.0,664.0,0,CONMEBOL,2002-01-16
17485,23.0,Turkey,TUR,663.0,663.0,0,UEFA,2002-01-16
17486,24.0,USA,USA,662.0,662.0,0,CONCACAF,2002-01-16
17487,25.0,Honduras,HON,650.0,650.0,-2,CONCACAF,2002-01-16
17509,26.0,Norway,NOR,650.0,650.0,0,UEFA,2002-01-16
17508,27.0,Slovenia,SVN,650.0,650.0,2,UEFA,2002-01-16
17507,28.0,Tunisia,TUN,649.0,648.0,0,CAF,2002-01-16
17506,29.0,IR Iran,IRN,641.0,642.0,0,AFC,2002-01-16
17505,30.0,Costa Rica,CRC,635.0,635.0,0,CONCACAF,2002-01-16
17504,31.0,Poland,POL,629.0,629.0,-2,UEFA,2002-01-16
17503,32.0,Saudi Arabia,KSA,629.0,632.0,1,AFC,2002-01-16
17502,33.0,South Africa,RSA,629.0,626.0,-2,CAF,2002-01-16
17421,34.0,Trinidad and Tobago,TRI,629.0,630.0,2,CONCACAF,2002-01-16
