,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
5695,1.0,Brazil,BRA,68.0,68.0,0,CONMEBOL,1996-09-25
5696,2.0,Germany,GER,64.0,64.0,0,UEFA,1996-09-25
5697,3.0,France,FRA,62.0,61.0,0,UEFA,1996-09-25
5677,4.0,Czechia,CZE,61.0,60.0,0,UEFA,1996-09-25
5687,5.0,Russia,RUS,60.0,59.0,-3,UEFA,1996-09-25
5676,6.0,Italy,ITA,59.0,60.0,1,UEFA,1996-09-25
5663,7.0,Netherlands,NED,59.0,59.0,1,UEFA,1996-09-25
5654,8.0,Sweden,SWE,58.0,58.0,-1,UEFA,1996-09-25
5655,9.0,Denmark,DEN,58.0,57.0,-1,UEFA,1996-09-25
5656,10.0,Spain,ESP,58.0,59.0,3,UEFA,1996-09-25
5657,11.0,Colombia,COL,58.0,55.0,0,CONMEBOL,1996-09-25
5658,12.0,England,ENG,56.0,55.0,-1,UEFA,1996-09-25
5659,13.0,Mexico,MEX,55.0,54.0,-1,CONCACAF,1996-09-25
5660,14.0,Portugal,POR,54.0,55.0,2,UEFA,1996-09-25
5661,15.0,Romania,ROU,53.0,52.0,-3,UEFA,1996-09-25
5662,16.0,Zambia,ZAM,53.0,53.0,1,CAF,1996-09-25
5664,17.0,South Africa,RSA,53.0,52.0,1,CAF,1996-09-25
5674,18.0,USA,USA,53.0,51.0,-2,CONCACAF,1996-09-25
5665,19.0,Ghana,GHA,52.0,52.0,0,CAF,1996-09-25
5666,20.0,Japan,JPN,51.0,48.0,-6,AFC,1996-09-25
5667,21.0,Bulgaria,BUL,51.0,52.0,4,UEFA,1996-09-25
5668,22.0,Argentina,ARG,51.0,50.0,-2,CONMEBOL,1996-09-25
5669,23.0,Norway,NOR,51.0,49.0,-2,UEFA,1996-09-25
5670,24.0,Tunisia,TUN,51.0,51.0,2,CAF,1996-09-25
5671,25.0,Croatia,CRO,51.0,51.0,2,UEFA,1996-09-25
5672,26.0,Chile,CHI,50.0,51.0,5,CONMEBOL,1996-09-25
5673,27.0,Morocco,MAR,48.0,45.0,-7,CAF,1996-09-25
5675,28.0,Egypt,EGY,48.0,48.0,1,CAF,1996-09-25
