,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
32110,1.0,Argentina,ARG,1518.0,1523.0,0,CONMEBOL,2008-02-13
32108,2.0,Brazil,BRA,1502.0,1502.0,0,CONMEBOL,2008-02-13
32109,3.0,Italy,ITA,1484.0,1498.0,0,UEFA,2008-02-13
31903,4.0,Spain,ESP,1352.0,1349.0,0,UEFA,2008-02-13
32056,5.0,Germany,GER,1281.0,1305.0,0,UEFA,2008-02-13
31977,6.0,Czechia,CZE,1244.0,1290.0,0,UEFA,2008-02-13
31976,7.0,France,FRA,1223.0,1243.0,0,UEFA,2008-02-13
31975,8.0,Portugal,POR,1191.0,1241.0,0,UEFA,2008-02-13
31974,9.0,Netherlands,NED,1179.0,1170.0,0,UEFA,2008-02-13
31973,10.0,Greece,GRE,1142.0,1114.0,-1,UEFA,2008-02-13
31972,11.0,England,ENG,1133.0,1113.0,-1,UEFA,2008-02-13
31971,12.0,Croatia,CRO,1096.0,1129.0,2,UEFA,2008-02-13
31970,13.0,Romania,ROU,1060.0,1088.0,0,UEFA,2008-02-13
31968,14.0,Scotland,SCO,990.0,990.0,0,UEFA,2008-02-13
31969,14.0,Ghana,GHA,990.0,660.0,-29,CAF,2008-02-13
31978,16.0,Mexico,MEX,970.0,982.0,1,CONCACAF,2008-02-13
31967,17.0,Cameroon,CMR,967.0,853.0,-8,CAF,2008-02-13
31965,18.0,Turkey,TUR,927.0,924.0,2,UEFA,2008-02-13
31964,19.0,Bulgaria,BUL,919.0,881.0,1,UEFA,2008-02-13
31963,20.0,Poland,POL,903.0,862.0,-3,UEFA,2008-02-13
31962,21.0,Colombia,COL,899.0,905.0,4,CONMEBOL,2008-02-13
31961,22.0,Russia,RUS,890.0,861.0,-2,UEFA,2008-02-13
31960,23.0,Israel,ISR,878.0,852.0,-3,UEFA,2008-02-13
31959,24.0,Sweden,SWE,877.0,864.0,2,UEFA,2008-02-13
31958,24.0,Côte d'Ivoire,CIV,877.0,688.0,-14,CAF,2008-02-13
31957,26.0,USA,USA,852.0,876.0,6,CONCACAF,2008-02-13
31956,27.0,Paraguay,PAR,849.0,873.0,6,CONMEBOL,2008-02-13
31966,28.0,Norway,NOR,830.0,827.0,-1,UEFA,2008-02-13
31980,29.0,Egypt,EGY,825.0,733.0,-6,CAF,2008-02-13
