,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
62289,1.0,Belgium,BEL,1780.0,1780.0,0,UEFA,2020-12-10
62288,2.0,France,FRA,1755.0,1755.0,0,UEFA,2020-12-10
62287,3.0,Brazil,BRA,1743.0,1743.0,0,CONMEBOL,2020-12-10
62286,4.0,England,ENG,1670.0,1670.0,0,UEFA,2020-12-10
62285,5.0,Portugal,POR,1662.0,1662.0,0,UEFA,2020-12-10
62284,6.0,Spain,ESP,1645.0,1645.0,0,UEFA,2020-12-10
62283,7.0,Argentina,ARG,1642.0,1642.0,0,CONMEBOL,2020-12-10
62282,8.0,Uruguay,URU,1639.0,1639.0,0,CONMEBOL,2020-12-10
62281,9.0,Mexico,MEX,1632.0,1632.0,0,CONCACAF,2020-12-10
62280,10.0,Italy,ITA,1625.0,1625.0,0,UEFA,2020-12-10
62290,11.0,Croatia,CRO,1617.0,1617.0,0,UEFA,2020-12-10
62279,12.0,Denmark,DEN,1614.0,1614.0,0,UEFA,2020-12-10
62277,13.0,Germany,GER,1610.0,1610.0,0,UEFA,2020-12-10
62276,14.0,Netherlands,NED,1609.0,1609.0,0,UEFA,2020-12-10
62275,15.0,Colombia,COL,1601.0,1601.0,0,CONMEBOL,2020-12-10
62274,16.0,Switzerland,SUI,1593.0,1586.0,0,UEFA,2020-12-10
62273,17.0,Chile,CHI,1567.0,1567.0,0,CONMEBOL,2020-12-10
62272,18.0,Wales,WAL,1562.0,1562.0,0,UEFA,2020-12-10
62271,19.0,Poland,POL,1559.0,1559.0,0,UEFA,2020-12-10
62269,20.0,Sweden,SWE,1558.0,1558.0,0,UEFA,2020-12-10
62270,20.0,Senegal,SEN,1558.0,1558.0,0,CAF,2020-12-10
62268,22.0,USA,USA,1545.0,1545.0,0,CONCACAF,2020-12-10
62278,23.0,Austria,AUT,1531.0,1531.0,0,UEFA,2020-12-10
62291,24.0,Ukraine,UKR,1521.0,1528.0,0,UEFA,2020-12-10
62292,25.0,Peru,PER,1512.0,1512.0,0,CONMEBOL,2020-12-10
62293,26.0,Tunisia,TUN,1503.0,1503.0,0,CAF,2020-12-10
62316,27.0,Japan,JPN,1502.0,1502.0,0,AFC,2020-12-10
62315,28.0,Venezuela,VEN,1501.0,1501.0,0,CONMEBOL,2020-12-10
62314,29.0,IR Iran,IRN,1496.0,1496.0,0,AFC,2020-12-10
62313,30.0,Serbia,SRB,1495.0,1495.0,0,UEFA,2020-12-10
62312,31.0,Algeria,ALG,1488.0,1488.0,0,CAF,2020-12-10
62311,32.0,Turkey,TUR,1487.0,1487.0,0,UEFA,2020-12-10
62310,33.0,Slovakia,SVK,1478.0,1478.0,0,UEFA,2020-12-10
62309,34.0,Paraguay,PAR,1476.0,1476.0,0,CONMEBOL,2020-12-10
62307,35.0,Nigeria,NGA,1474.0,1474.0,0,CAF,2020-12-10
62308,35.0,Morocco,MAR,1474.0,1474.0,0,CAF,2020-12-10
62306,37.0,Romania,ROU,1466.0,1466.0,0,UEFA,2020-12-10
62305,38.0,Korea Republic,KOR,1465.0,1465.0,0,AFC,2020-12-10
62304,39.0,Russia,RUS,1461.0,1461.0,0,UEFA,2020-12-10
62303,40.0,Hungary,HUN,1460.0,1460.0,0,UEFA,2020-12-10
62302,41.0,Australia,AUS,1457.0,1457.0,0,AFC,2020-12-10
62301,42.0,Czechia,CZE,1456.0,1456.0,0,UEFA,2020-12-10
62300,42.0,Republic of Ireland,IRL,1456.0,1456.0,0,UEFA,2020-12-10
62299,44.0,Norway,NOR,1450.0,1450.0,0,UEFA,2020-12-10
62298,45.0,Northern Ireland,NIR,1440.0,1440.0,0,UEFA,2020-12-10
62297,46.0,Iceland,ISL,1438.0,1438.0,0,UEFA,2020-12-10
62296,47.0,Jamaica,JAM,1437.0,1437.0,0,CONCACAF,2020-12-10
62295,48.0,Scotland,SCO,1436.0,1436.0,0,UEFA,2020-12-10
62294,49.0,Egypt,EGY,1432.0,1432.0,0,CAF,2020-12-10
62267,50.0,Cameroon,CMR,1428.0,1428.0,0,CAF,2020-12-10
62266,51.0,Costa Rica,CRC,1427.0,1427.0,0,CONCACAF,2020-12-10
62265,52.0,Ghana,GHA,1424.0,1424.0,0,CAF,2020-12-10
62264,53.0,Greece,GRE,1413.0,1413.0,0,UEFA,2020-12-10
62236,54.0,Finland,FIN,1411.0,1411.0,0,UEFA,2020-12-10
62235,55.0,Bosnia and Herzegovina,BIH,1410.0,1410.0,0,UEFA,2020-12-10
62234,56.0,Ecuador,ECU,1409.0,1409.0,0,CONMEBOL,2020-12-10
62233,57.0,Mali,MLI,1408.0,1408.0,0,CAF,2020-12-10
62232,58.0,Burkina Faso,BFA,1391.0,1391.0,0,CAF,2020-12-10
62231,58.0,Qatar,QAT,1391.0,1387.0,-1,AFC,2020-12-10
62230,60.0,Congo DR,COD,1386.0,1386.0,0,CAF,2020-12-10
62229,61.0,Côte d'Ivoire,CIV,1384.0,1384.0,0,CAF,2020-12-10
62228,62.0,Slovenia,SVN,1379.0,1379.0,0,UEFA,2020-12-10
62227,63.0,Montenegro,MNE,1370.0,1370.0,0,UEFA,2020-12-10
62226,64.0,Honduras,HON,1367.0,1367.0,0,CONCACAF,2020-12-10
62225,65.0,North Macedonia,MKD,1362.0,1362.0,0,UEFA,2020-12-10
62224,66.0,Albania,ALB,1360.0,1360.0,0,UEFA,2020-12-10
62223,67.0,Saudi Arabia,KSA,1353.0,1353.0,0,AFC,2020-12-10
62222,68.0,Bulgaria,BUL,1350.0,1350.0,0,UEFA,2020-12-10
62221,69.0,Iraq,IRQ,1347.0,1347.0,0,AFC,2020-12-10
62220,70.0,El Salvador,SLV,1346.0,1346.0,0,CONCACAF,2020-12-10
62219,71.0,South Africa,RSA,1341.0,1341.0,0,CAF,2020-12-10
62218,72.0,Canada,CAN,1332.0,1332.0,0,CONCACAF,2020-12-10
62217,73.0,Guinea,GUI,1329.0,1329.0,0,CAF,2020-12-10
62216,74.0,United Arab Emirates,UAE,1326.0,1326.0,0,AFC,2020-12-10
62215,75.0,China PR,CHN,1323.0,1323.0,0,AFC,2020-12-10
62237,76.0,Curacao,CUW,1313.0,1313.0,0,CONCACAF,2020-12-10
62238,76.0,Syria,SYR,1313.0,1313.0,0,AFC,2020-12-10
62239,78.0,Panama,PAN,1311.0,1311.0,0,CONCACAF,2020-12-10
62240,79.0,Uganda,UGA,1307.0,1307.0,0,CAF,2020-12-10
62263,79.0,Bolivia,BOL,1307.0,1307.0,0,CONMEBOL,2020-12-10
62262,81.0,Cabo Verde,CPV,1306.0,1306.0,0,CAF,2020-12-10
62261,82.0,Oman,OMA,1303.0,1303.0,0,AFC,2020-12-10
62260,83.0,Benin,BEN,1302.0,1302.0,0,CAF,2020-12-10
62259,84.0,Haiti,HAI,1285.0,1285.0,0,CONCACAF,2020-12-10
62258,85.0,Uzbekistan,UZB,1283.0,1283.0,0,AFC,2020-12-10
62257,86.0,Gabon,GAB,1280.0,1280.0,0,CAF,2020-12-10
