,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
34602,1.0,Spain,ESP,1693.0,1663.0,0,UEFA,2009-02-11
34600,2.0,Germany,GER,1403.0,1389.0,0,UEFA,2009-02-11
34599,3.0,Netherlands,NED,1357.0,1338.0,0,UEFA,2009-02-11
34598,4.0,Italy,ITA,1318.0,1326.0,0,UEFA,2009-02-11
34597,5.0,Brazil,BRA,1248.0,1246.0,0,CONMEBOL,2009-02-11
34596,6.0,Argentina,ARG,1181.0,1180.0,0,CONMEBOL,2009-02-11
34595,7.0,Croatia,CRO,1175.0,1142.0,0,UEFA,2009-02-11
34594,8.0,England,ENG,1136.0,1115.0,0,UEFA,2009-02-11
34532,9.0,Russia,RUS,1119.0,1103.0,0,UEFA,2009-02-11
34543,10.0,Turkey,TUR,1040.0,1016.0,0,UEFA,2009-02-11
34530,11.0,France,FRA,1026.0,1007.0,0,UEFA,2009-02-11
34425,12.0,Portugal,POR,1020.0,1007.0,1,UEFA,2009-02-11
34520,12.0,Czechia,CZE,1020.0,1007.0,1,UEFA,2009-02-11
34426,14.0,Ukraine,UKR,932.0,909.0,-2,UEFA,2009-02-11
34427,15.0,Paraguay,PAR,923.0,889.0,-3,CONMEBOL,2009-02-11
34428,16.0,Cameroon,CMR,900.0,989.0,2,CAF,2009-02-11
34429,17.0,Romania,ROU,880.0,858.0,-4,UEFA,2009-02-11
34430,18.0,Israel,ISR,877.0,877.0,-1,UEFA,2009-02-11
34431,19.0,Greece,GRE,864.0,872.0,-1,UEFA,2009-02-11
34432,20.0,USA,USA,858.0,853.0,-2,CONCACAF,2009-02-11
34433,21.0,Switzerland,SUI,857.0,824.0,-3,UEFA,2009-02-11
34435,22.0,Uruguay,URU,849.0,828.0,-1,CONMEBOL,2009-02-11
34446,23.0,Nigeria,NGA,827.0,891.0,6,CAF,2009-02-11
34436,24.0,Mexico,MEX,791.0,811.0,-2,CONCACAF,2009-02-11
34437,25.0,Sweden,SWE,780.0,748.0,-6,UEFA,2009-02-11
34438,26.0,Bulgaria,BUL,772.0,782.0,-2,UEFA,2009-02-11
34439,27.0,Australia,AUS,760.0,777.0,-2,AFC,2009-02-11
34440,28.0,Poland,POL,754.0,748.0,-3,UEFA,2009-02-11
34422,29.0,Republic of Ireland,IRL,747.0,711.0,-8,UEFA,2009-02-11
34441,30.0,Egypt,EGY,744.0,974.0,15,CAF,2009-02-11
34442,31.0,Chile,CHI,743.0,757.0,1,CONMEBOL,2009-02-11
34443,32.0,Scotland,SCO,739.0,739.0,-1,UEFA,2009-02-11
34444,33.0,Serbia,SRB,737.0,731.0,-2,UEFA,2009-02-11
34445,34.0,Denmark,DEN,724.0,716.0,-2,UEFA,2009-02-11
34423,35.0,Ghana,GHA,714.0,813.0,10,CAF,2009-02-11
34434,36.0,Côte d'Ivoire,CIV,709.0,785.0,9,CAF,2009-02-11
34421,37.0,Japan,JPN,697.0,734.0,3,AFC,2009-02-11
34411,38.0,Costa Rica,CRC,694.0,606.0,-9,CONCACAF,2009-02-11
34399,39.0,Honduras,HON,693.0,689.0,-1,CONCACAF,2009-02-11
34407,40.0,Ecuador,ECU,691.0,697.0,1,CONMEBOL,2009-02-11
34401,41.0,Morocco,MAR,656.0,640.0,0,CAF,2009-02-11
34402,42.0,Slovakia,SVK,635.0,621.0,-2,UEFA,2009-02-11
34403,43.0,Hungary,HUN,629.0,606.0,-4,UEFA,2009-02-11
34404,44.0,IR Iran,IRN,623.0,613.0,-2,AFC,2009-02-11
34531,45.0,Guinea,GUI,611.0,710.0,7,CAF,2009-02-11
34405,46.0,Korea Republic,KOR,608.0,628.0,4,AFC,2009-02-11
34406,47.0,Mali,MLI,601.0,626.0,4,CAF,2009-02-11
34400,48.0,Lithuania,LTU,595.0,583.0,-2,UEFA,2009-02-11
34420,49.0,Northern Ireland,NIR,593.0,580.0,-3,UEFA,2009-02-11
34409,50.0,Panama,PAN,586.0,417.0,-33,CONCACAF,2009-02-11
34410,51.0,Colombia,COL,584.0,597.0,2,CONMEBOL,2009-02-11
34408,52.0,Slovenia,SVN,572.0,532.0,-5,UEFA,2009-02-11
34413,53.0,Belgium,BEL,568.0,548.0,-1,UEFA,2009-02-11
34412,53.0,Tunisia,TUN,568.0,615.0,8,CAF,2009-02-11
34414,55.0,Saudi Arabia,KSA,555.0,559.0,2,AFC,2009-02-11
34415,56.0,Norway,NOR,553.0,526.0,-3,UEFA,2009-02-11
34417,57.0,Bolivia,BOL,537.0,528.0,-1,CONMEBOL,2009-02-11
34416,57.0,North Macedonia,MKD,537.0,533.0,1,UEFA,2009-02-11
34418,59.0,Bosnia and Herzegovina,BIH,535.0,517.0,-2,UEFA,2009-02-11
34419,60.0,Senegal,SEN,534.0,583.0,10,CAF,2009-02-11
34424,61.0,Finland,FIN,523.0,535.0,6,UEFA,2009-02-11
34447,62.0,Burkina Faso,BFA,520.0,512.0,0,CAF,2009-02-11
34509,63.0,Gabon,GAB,514.0,512.0,1,CAF,2009-02-11
34449,64.0,Jamaica,JAM,508.0,494.0,-2,CONCACAF,2009-02-11
34507,65.0,Wales,WAL,503.0,522.0,5,UEFA,2009-02-11
34506,66.0,Algeria,ALG,497.0,501.0,2,CAF,2009-02-11
34505,67.0,Venezuela,VEN,492.0,496.0,2,CONMEBOL,2009-02-11
34504,67.0,Latvia,LVA,492.0,484.0,-3,UEFA,2009-02-11
34503,69.0,Congo,CGO,486.0,484.0,-1,CAF,2009-02-11
34502,70.0,South Africa,RSA,485.0,458.0,-4,CAF,2009-02-11
34501,71.0,Uganda,UGA,478.0,489.0,3,CAF,2009-02-11
34500,72.0,Uzbekistan,UZB,476.0,485.0,3,AFC,2009-02-11
34499,73.0,The Gambia,GAM,465.0,446.0,-2,CAF,2009-02-11
34498,74.0,Bahrain,BHR,456.0,407.0,-15,AFC,2009-02-11
34497,75.0,Angola,ANG,453.0,492.0,8,CAF,2009-02-11
34496,76.0,Peru,PER,452.0,462.0,4,CONMEBOL,2009-02-11
34495,77.0,Iceland,ISL,443.0,421.0,-3,UEFA,2009-02-11
34494,78.0,Trinidad and Tobago,TRI,439.0,461.0,5,CONCACAF,2009-02-11
34493,79.0,Albania,ALB,435.0,424.0,1,UEFA,2009-02-11
34492,80.0,Libya,LBY,432.0,424.0,2,CAF,2009-02-11
34491,81.0,Benin,BEN,423.0,362.0,-18,CAF,2009-02-11
34508,82.0,New Zealand,NZL,419.0,419.0,0,OFC,2009-02-11
34510,83.0,Austria,AUT,416.0,388.0,-9,UEFA,2009-02-11
34529,84.0,Sudan,SDN,412.0,383.0,-9,CAF,2009-02-11
34511,85.0,Iraq,IRQ,407.0,412.0,0,AFC,2009-02-11
34528,86.0,Rwanda,RWA,406.0,391.0,-5,CAF,2009-02-11
34527,87.0,Oman,OMA,400.0,376.0,-7,AFC,2009-02-11
34525,88.0,Canada,CAN,397.0,410.0,2,CONCACAF,2009-02-11
34526,88.0,Togo,TOG,397.0,405.0,-2,CAF,2009-02-11
34524,90.0,Belarus,BLR,395.0,420.0,9,UEFA,2009-02-11
34523,91.0,Qatar,QAT,388.0,410.0,5,AFC,2009-02-11
34522,92.0,Zambia,ZAM,381.0,430.0,16,CAF,2009-02-11
34521,93.0,Cuba,CUB,380.0,425.0,16,CONCACAF,2009-02-11
34448,94.0,Congo DR,COD,373.0,410.0,8,CAF,2009-02-11
34519,95.0,Mozambique,MOZ,372.0,372.0,-3,CAF,2009-02-11
34517,96.0,Syria,SYR,367.0,336.0,-9,AFC,2009-02-11
34518,96.0,Kenya,KEN,367.0,413.0,12,CAF,2009-02-11
34516,98.0,Cyprus,CYP,366.0,376.0,4,UEFA,2009-02-11
