,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
46535,1.0,Spain,ESP,1507.0,1507.0,0,UEFA,2014-01-16
46534,2.0,Germany,GER,1318.0,1318.0,0,UEFA,2014-01-16
46533,3.0,Argentina,ARG,1251.0,1251.0,0,CONMEBOL,2014-01-16
46531,4.0,Colombia,COL,1200.0,1200.0,0,CONMEBOL,2014-01-16
46530,5.0,Portugal,POR,1172.0,1172.0,0,UEFA,2014-01-16
46529,6.0,Uruguay,URU,1132.0,1132.0,0,CONMEBOL,2014-01-16
46528,7.0,Italy,ITA,1120.0,1120.0,0,UEFA,2014-01-16
46527,8.0,Switzerland,SUI,1113.0,1113.0,0,UEFA,2014-01-16
46526,9.0,Netherlands,NED,1106.0,1106.0,0,UEFA,2014-01-16
46536,10.0,Brazil,BRA,1102.0,1102.0,0,CONMEBOL,2014-01-16
46525,11.0,Belgium,BEL,1098.0,1098.0,0,UEFA,2014-01-16
46523,12.0,Greece,GRE,1055.0,1055.0,0,UEFA,2014-01-16
46522,13.0,England,ENG,1041.0,1041.0,0,UEFA,2014-01-16
46521,14.0,USA,USA,1019.0,1019.0,0,CONCACAF,2014-01-16
46520,15.0,Chile,CHI,1005.0,1014.0,0,CONMEBOL,2014-01-16
46519,16.0,Croatia,CRO,971.0,971.0,0,UEFA,2014-01-16
46518,17.0,Côte d'Ivoire,CIV,912.0,918.0,0,CAF,2014-01-16
46517,18.0,Ukraine,UKR,907.0,907.0,0,UEFA,2014-01-16
46516,19.0,Bosnia and Herzegovina,BIH,899.0,899.0,0,UEFA,2014-01-16
46515,20.0,France,FRA,893.0,893.0,0,UEFA,2014-01-16
46514,21.0,Mexico,MEX,892.0,892.0,0,CONCACAF,2014-01-16
46524,22.0,Russia,RUS,870.0,870.0,0,UEFA,2014-01-16
46538,23.0,Ecuador,ECU,852.0,852.0,0,CONMEBOL,2014-01-16
46550,24.0,Ghana,GHA,851.0,849.0,0,CAF,2014-01-16
46512,25.0,Denmark,DEN,831.0,831.0,0,UEFA,2014-01-16
46539,26.0,Sweden,SWE,793.0,793.0,-1,UEFA,2014-01-16
46561,27.0,Algeria,ALG,792.0,800.0,1,CAF,2014-01-16
46560,28.0,Czechia,CZE,766.0,766.0,0,UEFA,2014-01-16
46559,29.0,Slovenia,SVN,762.0,762.0,0,UEFA,2014-01-16
46558,30.0,Serbia,SRB,752.0,752.0,0,UEFA,2014-01-16
46557,31.0,Egypt,EGY,748.0,695.0,-10,CAF,2014-01-16
46556,32.0,Costa Rica,CRC,743.0,741.0,1,CONCACAF,2014-01-16
46555,33.0,Romania,ROU,734.0,734.0,1,UEFA,2014-01-16
46554,34.0,IR Iran,IRN,727.0,720.0,1,AFC,2014-01-16
46553,35.0,Cabo Verde,CPV,726.0,698.0,-4,CAF,2014-01-16
46552,36.0,Panama,PAN,722.0,705.0,-2,CONCACAF,2014-01-16
46562,37.0,Scotland,SCO,717.0,717.0,3,UEFA,2014-01-16
46551,38.0,Armenia,ARM,716.0,716.0,3,UEFA,2014-01-16
46549,39.0,Venezuela,VEN,715.0,711.0,3,CONMEBOL,2014-01-16
46548,40.0,Mali,MLI,703.0,664.0,-5,CAF,2014-01-16
46547,41.0,Nigeria,NGA,701.0,710.0,4,CAF,2014-01-16
46546,42.0,Peru,PER,698.0,698.0,3,CONMEBOL,2014-01-16
46545,43.0,Honduras,HON,692.0,690.0,1,CONCACAF,2014-01-16
46544,44.0,Tunisia,TUN,689.0,632.0,-4,CAF,2014-01-16
46543,45.0,Turkey,TUR,677.0,677.0,2,UEFA,2014-01-16
46542,46.0,Hungary,HUN,668.0,668.0,2,UEFA,2014-01-16
46541,47.0,Austria,AUT,648.0,648.0,1,UEFA,2014-01-16
46540,48.0,Japan,JPN,641.0,638.0,1,AFC,2014-01-16
46513,49.0,Iceland,ISL,624.0,624.0,0,UEFA,2014-01-16
46537,50.0,Cameroon,CMR,616.0,615.0,0,CAF,2014-01-16
46511,51.0,Paraguay,PAR,607.0,600.0,0,CONMEBOL,2014-01-16
46490,52.0,Montenegro,MNE,594.0,594.0,0,UEFA,2014-01-16
46564,53.0,Korea Republic,KOR,581.0,577.0,-1,AFC,2014-01-16
46466,54.0,South Africa,RSA,576.0,554.0,-8,CAF,2014-01-16
46482,55.0,Wales,WAL,574.0,574.0,-1,UEFA,2014-01-16
46481,56.0,Albania,ALB,571.0,571.0,-1,UEFA,2014-01-16
46484,56.0,Australia,AUS,571.0,565.0,-2,AFC,2014-01-16
46479,58.0,Burkina Faso,BFA,566.0,591.0,5,CAF,2014-01-16
46478,59.0,Norway,NOR,558.0,577.0,5,UEFA,2014-01-16
46473,60.0,Slovakia,SVK,557.0,557.0,0,UEFA,2014-01-16
46477,61.0,Guinea,GUI,555.0,555.0,0,CAF,2014-01-16
46476,62.0,Libya,LBY,552.0,558.0,3,CAF,2014-01-16
46474,63.0,United Arab Emirates,UAE,548.0,507.0,-8,AFC,2014-01-16
46475,63.0,Israel,ISR,548.0,548.0,0,UEFA,2014-01-16
46483,65.0,Uzbekistan,UZB,546.0,526.0,-3,AFC,2014-01-16
46472,66.0,Finland,FIN,539.0,539.0,2,UEFA,2014-01-16
46467,67.0,Republic of Ireland,IRL,528.0,528.0,0,UEFA,2014-01-16
46462,68.0,Senegal,SEN,526.0,536.0,3,CAF,2014-01-16
46463,69.0,Bolivia,BOL,519.0,519.0,-1,CONMEBOL,2014-01-16
46464,69.0,Zambia,ZAM,519.0,523.0,0,CAF,2014-01-16
46465,71.0,Togo,TOG,509.0,504.0,-1,CAF,2014-01-16
46471,72.0,Jordan,JOR,504.0,536.0,7,AFC,2014-01-16
46468,73.0,Saudi Arabia,KSA,487.0,391.0,-14,AFC,2014-01-16
46469,74.0,Morocco,MAR,486.0,490.0,1,CAF,2014-01-16
46470,74.0,Bulgaria,BUL,486.0,486.0,0,UEFA,2014-01-16
46480,76.0,Sierra Leone,SLE,464.0,471.0,1,CAF,2014-01-16
46510,77.0,Poland,POL,461.0,461.0,1,UEFA,2014-01-16
46486,78.0,Trinidad and Tobago,TRI,441.0,441.0,0,CONCACAF,2014-01-16
46508,79.0,Haiti,HAI,440.0,440.0,0,CONCACAF,2014-01-16
46509,79.0,Oman,OMA,440.0,408.0,-6,AFC,2014-01-16
46506,81.0,Jamaica,JAM,439.0,439.0,1,CONCACAF,2014-01-16
46507,81.0,Congo DR,COD,439.0,427.0,-1,CAF,2014-01-16
46505,83.0,Belarus,BLR,431.0,431.0,2,UEFA,2014-01-16
46504,84.0,North Macedonia,MKD,425.0,425.0,1,UEFA,2014-01-16
46502,85.0,Gabon,GAB,421.0,453.0,8,CAF,2014-01-16
46503,85.0,Congo,CGO,421.0,421.0,1,CAF,2014-01-16
46501,87.0,Uganda,UGA,413.0,402.0,1,CAF,2014-01-16
46500,88.0,El Salvador,SLV,395.0,378.0,-2,CONCACAF,2014-01-16
46499,89.0,Angola,ANG,384.0,384.0,1,CAF,2014-01-16
46498,90.0,Northern Ireland,NIR,381.0,381.0,1,UEFA,2014-01-16
46497,91.0,New Zealand,NZL,378.0,378.0,1,OFC,2014-01-16
46496,92.0,China PR,CHN,376.0,376.0,0,AFC,2014-01-16
46495,93.0,Estonia,EST,366.0,363.0,-1,UEFA,2014-01-16
46494,94.0,Azerbaijan,AZE,363.0,363.0,0,UEFA,2014-01-16
46493,95.0,Ethiopia,ETH,361.0,374.0,2,CAF,2014-01-16
46492,96.0,Moldova,MDA,359.0,359.0,0,UEFA,2014-01-16
46485,97.0,Liberia,LBR,354.0,354.0,-1,CAF,2014-01-16
46491,97.0,Botswana,BOT,354.0,357.0,0,CAF,2014-01-16
46489,99.0,Benin,BEN,335.0,342.0,0,CAF,2014-01-16
46488,100.0,Cuba,CUB,334.0,334.0,0,CONCACAF,2014-01-16
46487,101.0,Qatar,QAT,333.0,325.0,-2,AFC,2014-01-16
46532,102.0,Georgia,GEO,330.0,330.0,1,UEFA,2014-01-16
46563,103.0,Lithuania,LTU,326.0,326.0,1,UEFA,2014-01-16
46595,104.0,Niger,NIG,318.0,318.0,0,CAF,2014-01-16
46565,105.0,Zimbabwe,ZIM,312.0,299.0,-2,CAF,2014-01-16
46640,106.0,Kuwait,KUW,311.0,315.0,1,AFC,2014-01-16
46642,107.0,Central African Republic,CTA,310.0,310.0,1,CAF,2014-01-16
46645,108.0,Equatorial Guinea,EQG,309.0,294.0,0,CAF,2014-01-16
46641,109.0,Kenya,KEN,304.0,293.0,0,CAF,2014-01-16
46638,110.0,Bahrain,BHR,299.0,292.0,0,AFC,2014-01-16
46637,111.0,Canada,CAN,291.0,291.0,-1,CONCACAF,2014-01-16
46636,112.0,Guatemala,GUA,286.0,287.0,-1,CONCACAF,2014-01-16
46635,113.0,Tajikistan,TJK,285.0,286.0,-1,AFC,2014-01-16
46634,114.0,Dominican Republic,DOM,282.0,282.0,-1,CONCACAF,2014-01-16
46633,115.0,Iraq,IRQ,280.0,292.0,5,AFC,2014-01-16
46632,116.0,Latvia,LVA,272.0,272.0,0,UEFA,2014-01-16
46631,117.0,Malawi,MWI,265.0,272.0,1,CAF,2014-01-16
46630,118.0,Tanzania,TAN,261.0,256.0,-2,CAF,2014-01-16
46629,119.0,Sudan,SDN,258.0,259.0,0,CAF,2014-01-16
46628,120.0,Mozambique,MOZ,256.0,264.0,2,CAF,2014-01-16
46627,121.0,New Caledonia,NCL,249.0,249.0,0,OFC,2014-01-16
46626,122.0,Luxembourg,LUX,243.0,243.0,-1,UEFA,2014-01-16
46625,123.0,Lebanon,LBN,236.0,249.0,2,AFC,2014-01-16
46624,124.0,Burundi,BDI,230.0,239.0,0,CAF,2014-01-16
46622,125.0,Namibia,NAM,229.0,237.0,0,CAF,2014-01-16
46623,125.0,Cyprus,CYP,229.0,229.0,-1,UEFA,2014-01-16
46621,127.0,Philippines,PHI,219.0,219.0,0,AFC,2014-01-16
46620,128.0,Kazakhstan,KAZ,216.0,216.0,0,UEFA,2014-01-16
46643,129.0,Myanmar,MYA,204.0,204.0,-1,AFC,2014-01-16
46644,130.0,Malta,MLT,198.0,198.0,-2,UEFA,2014-01-16
46654,130.0,Rwanda,RWA,198.0,197.0,-3,CAF,2014-01-16
46646,132.0,Suriname,SUR,197.0,197.0,-1,CONCACAF,2014-01-16
46660,133.0,Turkmenistan,TKM,195.0,195.0,-2,AFC,2014-01-16
46661,134.0,Grenada,GRN,194.0,194.0,-2,CONCACAF,2014-01-16
46662,135.0,Syria,SYR,188.0,207.0,6,AFC,2014-01-16
46665,135.0,Korea DPR,PRK,188.0,187.0,-3,AFC,2014-01-16
46664,137.0,Hong Kong,HKG,185.0,184.0,-3,AFC,2014-01-16
46666,138.0,The Gambia,GAM,184.0,202.0,7,CAF,2014-01-16
46667,138.0,Afghanistan,AFG,184.0,184.0,-2,AFC,2014-01-16
46670,138.0,Lesotho,LES,184.0,187.0,0,CAF,2014-01-16
46668,141.0,Tahiti,TAH,179.0,179.0,-2,OFC,2014-01-16
46669,142.0,Palestine,PLE,174.0,192.0,5,AFC,2014-01-16
46659,143.0,Vietnam,VIE,166.0,167.0,-1,AFC,2014-01-16
46663,144.0,Antigua and Barbuda,ATG,164.0,164.0,-1,CONCACAF,2014-01-16
46657,145.0,Mauritania,MTN,161.0,180.0,3,CAF,2014-01-16
46656,146.0,St Lucia,LCA,155.0,155.0,-1,CONCACAF,2014-01-16
46655,146.0,Kyrgyz Republic,KGZ,155.0,155.0,-1,AFC,2014-01-16
46658,148.0,Thailand,THA,153.0,162.0,2,AFC,2014-01-16
46653,149.0,Singapore,SGP,152.0,149.0,-1,AFC,2014-01-16
46652,150.0,St Kitts and Nevis,SKN,150.0,150.0,1,CONCACAF,2014-01-16
46651,151.0,Guyana,GUY,149.0,149.0,1,CONCACAF,2014-01-16
46649,152.0,Belize,BLZ,146.0,136.0,-7,CONCACAF,2014-01-16
46650,153.0,Laos,LAO,144.0,144.0,1,AFC,2014-01-16
46647,154.0,Malaysia,MAS,143.0,141.0,0,AFC,2014-01-16
46648,155.0,St Vincent and the Grenadines,VIN,142.0,142.0,2,CONCACAF,2014-01-16
46619,156.0,Liechtenstein,LIE,141.0,141.0,2,UEFA,2014-01-16
46639,156.0,India,IND,141.0,141.0,2,AFC,2014-01-16
46617,156.0,Puerto Rico,PUR,141.0,141.0,2,CONCACAF,2014-01-16
46590,159.0,Nicaragua,NCA,137.0,130.0,-1,CONCACAF,2014-01-16
46588,160.0,Sao Tome and Principe,STP,126.0,139.0,2,CAF,2014-01-16
46587,161.0,Indonesia,IDN,124.0,123.0,0,AFC,2014-01-16
46586,162.0,Guam,GUM,123.0,123.0,1,AFC,2014-01-16
46585,163.0,Maldives,MDV,120.0,120.0,0,AFC,2014-01-16
46583,164.0,Bangladesh,BAN,116.0,116.0,0,AFC,2014-01-16
46584,164.0,Chad,CHA,116.0,116.0,0,CAF,2014-01-16
46582,166.0,Barbados,BRB,101.0,101.0,0,CONCACAF,2014-01-16
46580,167.0,Dominica,DMA,95.0,95.0,0,CONCACAF,2014-01-16
