,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
21648,1.0,Brazil,BRA,854.0,855.0,0,CONMEBOL,2003-10-22
21662,2.0,France,FRA,827.0,829.0,0,UEFA,2003-10-22
21653,3.0,Spain,ESP,777.0,767.0,0,UEFA,2003-10-22
21531,4.0,Argentina,ARG,747.0,750.0,0,CONMEBOL,2003-10-22
21530,5.0,Netherlands,NED,746.0,744.0,-2,UEFA,2003-10-22
21529,6.0,England,ENG,745.0,745.0,0,UEFA,2003-10-22
21528,7.0,Germany,GER,744.0,736.0,-2,UEFA,2003-10-22
21527,8.0,Italy,ITA,742.0,726.0,-4,UEFA,2003-10-22
21526,8.0,Mexico,MEX,742.0,746.0,3,CONCACAF,2003-10-22
21525,8.0,Turkey,TUR,742.0,743.0,0,UEFA,2003-10-22
21524,11.0,Czechia,CZE,739.0,736.0,2,UEFA,2003-10-22
21523,12.0,USA,USA,731.0,731.0,1,CONCACAF,2003-10-22
21522,13.0,Cameroon,CMR,711.0,710.0,0,CAF,2003-10-22
21521,14.0,Denmark,DEN,707.0,708.0,0,UEFA,2003-10-22
21520,15.0,Republic of Ireland,IRL,705.0,708.0,1,UEFA,2003-10-22
21519,16.0,Belgium,BEL,696.0,692.0,0,UEFA,2003-10-22
21509,17.0,Portugal,POR,686.0,687.0,0,UEFA,2003-10-22
21517,18.0,Sweden,SWE,681.0,684.0,0,UEFA,2003-10-22
21516,19.0,Costa Rica,CRC,680.0,681.0,0,CONCACAF,2003-10-22
21515,20.0,Croatia,CRO,664.0,646.0,-3,UEFA,2003-10-22
21514,21.0,Romania,ROU,657.0,663.0,1,UEFA,2003-10-22
21513,22.0,Uruguay,URU,654.0,647.0,0,CONMEBOL,2003-10-22
21512,22.0,Korea Republic,KOR,654.0,610.0,-17,AFC,2003-10-22
21511,24.0,Paraguay,PAR,647.0,652.0,3,CONMEBOL,2003-10-22
21532,25.0,Japan,JPN,645.0,637.0,1,AFC,2003-10-22
21533,26.0,Greece,GRE,640.0,633.0,0,UEFA,2003-10-22
21534,26.0,Poland,POL,640.0,627.0,-5,UEFA,2003-10-22
21535,28.0,Russia,RUS,637.0,629.0,0,UEFA,2003-10-22
21557,29.0,Slovenia,SVN,636.0,626.0,-4,UEFA,2003-10-22
21556,30.0,Saudi Arabia,KSA,634.0,555.0,-19,AFC,2003-10-22
21555,31.0,South Africa,RSA,630.0,616.0,-5,CAF,2003-10-22
21553,32.0,Serbia and Montenegro,SCG,627.0,622.0,-3,UEFA,2003-10-22
21554,32.0,Nigeria,NGA,627.0,628.0,2,CAF,2003-10-22
21552,34.0,Senegal,SEN,625.0,632.0,7,CAF,2003-10-22
21551,35.0,Ecuador,ECU,624.0,626.0,2,CONMEBOL,2003-10-22
21550,36.0,Colombia,COL,622.0,629.0,8,CONMEBOL,2003-10-22
21549,37.0,Norway,NOR,620.0,635.0,12,UEFA,2003-10-22
21548,38.0,Morocco,MAR,617.0,616.0,2,CAF,2003-10-22
21558,39.0,Bulgaria,BUL,615.0,627.0,8,UEFA,2003-10-22
21547,40.0,Egypt,EGY,614.0,606.0,0,CAF,2003-10-22
21545,41.0,Finland,FIN,610.0,612.0,3,UEFA,2003-10-22
21544,42.0,IR Iran,IRN,599.0,579.0,-3,AFC,2003-10-22
21543,43.0,Switzerland,SUI,592.0,581.0,-1,UEFA,2003-10-22
21542,44.0,Honduras,HON,586.0,593.0,3,CONCACAF,2003-10-22
21541,45.0,Tunisia,TUN,576.0,588.0,3,CAF,2003-10-22
